sitename,canopy_height,igbp_land_use,whc,koeppen_code,product,mat,p_over_pet,cti,aet,aet_corr,prec,prec_cond,pet,pet_over_prec,pet_over_prec_cond,aet_over_prec,aet_over_prec_cond,aet_corr_over_prec,aet_corr_over_prec_cond,cond_mean_ann
US-NC4,2.596904761904762,WET,980.216064453125,Cfa,ameriflux,18.482193523364455,0.8815269510493472,7.823676109313965,1002.6482624767332,1136.3185783594645,977.8588478958252,1199.2437148968636,1532.665608260721,1.5673689628710108,1.2780268007429434,1.0253507084731608,0.836067139666404,1.1620476521786511,0.9475293172223873,221.38486700103832
US-NGB,5.460000002384186,SNO,206.6813201904297,ET,ameriflux,-7.1175743397433235,1.0462692187569207,8.567736625671387,603.0825946388662,722.5021146402607,1094.1540021613832,1298.419762833662,1558.4529107852682,1.4243451175124457,1.2002689387475987,0.5511862072866722,0.46447428782407246,0.6603294538182337,0.5564472563660594,204.2657606722787
US-NGB,5.460000002384186,SNO,206.6813201904297,ET,ameriflux,-7.1175743397433235,1.0462692187569207,8.567736625671387,603.0825946388662,722.5021146402607,1094.1540021613832,1298.419762833662,1558.4529107852682,1.4243451175124457,1.2002689387475987,0.5511862072866722,0.46447428782407246,0.6603294538182337,0.5564472563660594,204.2657606722787
US-NGB,5.460000002384186,SNO,206.6813201904297,ET,ameriflux,-7.1175743397433235,1.0462692187569207,8.567736625671387,603.0825946388662,722.5021146402607,1094.1540021613832,1298.419762833662,1558.4529107852682,1.4243451175124457,1.2002689387475987,0.5511862072866722,0.46447428782407246,0.6603294538182337,0.5564472563660594,204.2657606722787
US-NGB,5.460000002384186,SNO,206.6813201904297,ET,ameriflux,-7.1175743397433235,1.0462692187569207,8.567736625671387,603.0825946388662,722.5021146402607,1094.1540021613832,1298.419762833662,1558.4529107852682,1.4243451175124457,1.2002689387475987,0.5511862072866722,0.46447428782407246,0.6603294538182337,0.5564472563660594,204.2657606722787
US-NGC,0.5750000029802322,GRA,192.31407165527344,ET,ameriflux,1.35551615332875,2.050278270819314,4.889636516571045,310.6295107995754,389.388971657684,746.9280006175042,883.1230793207685,322.4240696410501,0.43166686665179776,0.3650952819498663,0.41587610926725227,0.35173977226196845,0.5213206243918642,0.4409226536771891,136.1950787032644
US-NR1,13.433333333333334,ENF,214.3060302734375,Dfc,ameriflux,3.3193707687263605,0.6653628341615099,3.6098990440368657,587.7992989774227,742.528099883802,633.8589506286835,987.4553602224413,1534.7843910564122,2.4213342566736014,1.5542823026558645,0.9273345409012885,0.5952667053678364,1.1714405849240381,0.7519611820391909,353.5964095937578
US-Ne1,1.568529411764706,CRO,180.2693328857422,Dfa,ameriflux,12.21120106644616,0.41994805774599286,6.6914591789245605,677.7490141380284,0,417.206650234887,763.6550671027392,1450.675271755035,3.477114449010595,1.8996472808840368,1.6244923559019404,0.887506733516962,0,0,346.4484168678522
US-Ne2,2.5,CRO,180.2693328857422,Dfa,plumber,12.151670354595408,0.4539775332657383,6.6914591789245605,646.6452384822624,781.075876753934,430.37923091668006,776.080751164573,1427.5302939169626,3.316912600258184,1.839409483838938,1.5025010317178866,0.83321901427386,1.814854948019431,1.0064363477407028,345.7015202478929
US-Ne3,2.5,CRO,176.10858154296875,Dfa,plumber,12.250046810435776,0.3743201962245724,6.69120454788208,587.0735880592238,695.8608129231732,348.71513808214905,694.7931725616588,1345.1411117969294,3.8574210434192446,1.9360309872324717,1.6835334172413332,0.844961653688565,1.9954992970773893,1.001536630473178,346.0780344795097
US-ONA,0.4707806229810339,GRA,180.33090209960935,Cfa,ameriflux,25.121382418857248,0.6448249393178405,6.773454666137695,921.8797289248492,1237.6111900736764,1029.9776723733544,NA,1759.863240292245,1.708642126423024,NA,0.8950482652702388,NA,1.2015903094499871,NA,NA
US-ORv,8,WET,201.18429565429688,Cfa,ameriflux,13.234810552584408,1.5542500507871886,14.281023979187012,855.8256032080888,0,1130.503667160599,NA,0,0,NA,0.7570303644901936,NA,0,NA,NA
US-OWC,0.8200000047683715,WET,201.18429565429688,Dfb,ameriflux,15.405496032896329,0.7385532702081581,11.873774528503418,1131.63689856348,0,699.1205008897055,1074.082294461416,28.23617046632568,0.04038813113103126,0.026288647165983055,1.6186578667387828,1.0535849109503512,0,0,374.9617935717106
US-PFa,30,MF,247.0664825439453,Dfb,plumber,6.816276547404664,0.4950360356014511,7.743335247039795,341.88476720217767,0,303.2379266910192,620.8980581052538,0,0,0,1.127447252172177,0.5506294676544501,0,0,317.6601314142346
US-Prr,7,ENF,174.20944213867188,Dfc,plumber,-1.9775154490306868,0.5495140545727687,3.3820981979370117,199.8249910692313,312.6349473578705,250.38200509848133,487.2935761789673,587.4062169943655,2.3460400709041545,1.2054462560340218,0.7980804810259238,0.4100710553915489,1.2486318544933115,0.6415741200804372,236.91157108048597
US-Rms,1.600000023841858,CSH,252.3866271972656,Bsh,ameriflux,6.589889639454513,0.500533967517149,2.7854201793670654,461.4249797517084,646.8156650476515,407.6608576023805,762.9963092138312,1059.8138355001663,2.59974391883823,1.3890156776671267,1.131884435669239,0.6047538817417702,1.586651386772421,0.8477310535277833,355.33545161145076
US-Ro1,1.9984558823529412,CRO,167.1226043701172,Dfa,ameriflux,8.887798315986267,1.05838979294586,8.10299015045166,528.6918232395664,724.4979625168853,791.1857712825971,1115.5644354735496,1068.6316719671868,1.3506709937854673,0.9579291325413757,0.6682271628602473,0.47392316071383206,0.9157115671359918,0.6494451951664637,324.3786641909526
US-Ro4,0.6142857159887042,GRA,184.52117919921875,Dfa,ameriflux,9.240959210605745,1.2576076536138443,7.351673126220703,413.55257473732195,570.8472198179016,915.7357507801208,1242.9700741829874,1052.120451238944,1.148934559279395,0.8464567837085779,0.4516068902901454,0.33271321918924945,0.6233754872315441,0.4592606303841413,327.2343234028667
US-Ro5,1.9984558823529412,CRO,184.52117919921875,Dfa,ameriflux,8.330848401660473,1.2663821881183135,5.154195785522461,421.5228538257411,697.8172611818968,922.357750232072,1244.501704553814,1019.9512861640228,1.1058087666172864,0.8195660017434059,0.4570058133296791,0.33870813698633534,0.7565581370203924,0.5607202132616462,322.14395432174206
US-Ro6,1.9984558823529412,CRO,184.52117919921875,Dfa,ameriflux,8.515932459137396,1.1525509536163907,5.559589385986328,529.0027011928073,849.7003883623727,866.6420000310426,1188.5624584938769,1052.7153633876856,1.214706145501808,0.8857047064414821,0.6104051051920617,0.4450777469979568,0.9804514301544778,0.7148975489593508,321.92045846283435
US-Rwe,1.600000023841858,CSH,234.31570434570312,Bsh,ameriflux,6.410903362238184,0.47007166302785386,3.2115046977996826,482.53989884729,551.7917254785231,416.1208003146612,769.2452564580404,0,0,0,1.1596149447045285,0.6272900544998171,1.3260373551653042,0.7173157336312042,353.12445614337923
US-Rwf,1.600000023841858,CSH,175.78843688964844,Bsh,ameriflux,7.97720010279038,0.5773694647857938,3.226401090621948,528.9576723628984,816.0432641559805,407.6608576023805,766.8195586901278,1003.2931589686582,2.461097601740412,1.308382327496278,1.2975434420511056,0.6898072256613508,2.001769973588986,1.0641920317602958,359.1587010877473
US-Rws,1.35,OSH,168.28204345703125,Bsk,ameriflux,11.561195328876392,0.6605013179229939,4.308481216430664,271.5059162721425,385.48496302923314,407.6608576023805,775.7670036484741,784.9257542447874,1.925438117510853,1.0118060584598716,0.6660092849457742,0.34998384179171776,0.9456020999818997,0.4969081711599959,368.1061460460936
US-SP1,22,ENF,207.4181671142578,Cfa,plumber,21.46081435888675,0.05076632727830633,5.844072341918945,510.18370318038535,668.9545334168611,53.84800104657194,444.921367390547,1810.2212251583635,33.617240936998634,4.068631802907707,9.474515177251218,1.1466828535851186,12.423015161478272,1.5035342926779693,391.07336634397507
US-SP2,1,ENF,201.331787109375,Cfa,plumber,22.2682264283,1.016486755072155,6.06696891784668,945.012778347188,954.6092746880688,1069.5699090766811,1461.864657979002,1877.5257931017995,1.7554025942283622,1.284336263862785,0.8835446569013722,0.6464434126573994,0.892516951521333,0.65300797134517,392.29474890232086
US-SP3,10,EBF,203.79698181152344,Cfa,plumber,20.836497205484747,0.9858153523409692,11.835161209106444,942.0363362895872,1024.1038599368474,992.4952739456672,1381.0806441882628,1751.682795781201,1.7649280976597321,1.2683421515988023,0.9491595184574729,0.6821008898023286,1.0318475934555538,0.7415235773858591,388.5853702425957
US-SRC,1.7,OSH,103.87995147705078,Bwh,ameriflux,22.763074025229884,0.24788356013206836,4.876071929931641,217.6897899791447,341.2264611880745,297.5471441532608,700.3989365143159,1390.2109764032484,4.6722376729893185,1.9848844764412816,0.7316144491947028,0.3108082817237333,1.1467979709874658,0.48718871974058164,402.8517923610551
US-SRG,1,GRA,180.19216918945312,BSk,plumber,21.287094954433083,0.24802916419684737,6.12066650390625,376.65115189398455,487.10412458920064,370.9666716443507,776.5002669480451,1390.82099256255,3.749180449007946,1.7911403920426576,1.0153234257526067,0.48506248861236506,1.3130670807435554,0.627307092248292,405.5335953036944
US-SRM,2.5,WSA,129.5244598388672,BSk,plumber,21.481786744533192,0.22237275419646688,4.4974870681762695,320.15145936145774,401.66367447484737,333.1877312908711,736.7320749953982,1627.385010542693,4.884288518781006,2.2089237943832676,0.9608740937761817,0.43455615715313806,1.2055176008992874,0.5451963992165758,403.5443437045271
US-Seg,1.1833333240614996,GRA,116.9391632080078,Bsk,ameriflux,16.03342334866673,0.2662535329820279,7.547643661499023,227.9956957072739,0,231.4668675494454,456.58606898509083,1212.880848364009,5.239976076078864,2.6564122971601525,0.9850035908857238,0.49934877823597984,0,0,225.1192014356454
US-Ses,1.35,OSH,116.9391632080078,Bsk,ameriflux,16.25561059879148,0.15690104501764968,4.09783935546875,220.4391834082629,0,215.38380017127565,441.1272091174719,1266.2558493153915,5.8790672664724575,2.870500443281857,1.0234715110094963,0.4997179472317702,0,0,225.74340894619624
US-Sne,0.4707806229810339,GRA,1060.3604736328125,Csa,ameriflux,17.153595722861255,0.2749874734259671,7.695772647857666,1179.0943454000794,1086.5208405509488,354.2760012019153,734.9632564652438,1791.7663020239145,5.057543542168184,2.437899155178578,3.328180123406296,1.6042901941395737,3.0668767764816773,1.478333550681836,380.68725526332855
US-Snf,0.4707806229810339,GRA,809.80303955078125,Csa,ameriflux,17.723924724379252,0.22772576841635597,7.562157154083252,892.7470714031417,1246.2924914773466,301.2550005747926,682.7691742414288,940.6155741735752,3.1223235211992724,1.37764798069365,2.963426564537638,1.3075386310388175,4.137001839303675,1.8253496767220112,381.51417366663617
US-Syv,27,MF,250.609375,Dfb,plumber,5.401930889782085,1.0292926674677003,5.46957540512085,338.6495675307394,655.8514096892916,654.640284207822,964.3407739544948,1047.6254948674646,1.6003071001583604,1.0863644088919338,0.5173063370833313,0.35117209256021725,1.0018500625621216,0.6801033694757366,309.70048974667276
US-Ton,7.099999904632568,WSA,365.8648986816406,Csa,plumber,18.528911200410334,0.4691995837641076,5.3232903480529785,369.3210061864187,554.8131258358638,545.6999376733401,929.7086881205452,1602.93772399879,2.9373976673574775,1.7241290142605987,0.6767840358587267,0.3972437935726087,1.016699998540185,0.5967601818989642,384.0087504472051
US-Tw1,3.283,WET,752.917236328125,Csa,ameriflux,17.723996667043444,0.2846457383552634,8.79344654083252,956.368360376317,0,413.9106000671745,795.704537726438,2036.2631008721455,4.919572247102818,2.5590693584459734,2.310567451573131,1.2019139203465432,0,0,381.7939376592636
US-Tw2,1.8058333333333336,CRO,622.1810302734375,Csa,ameriflux,17.75562990319396,0.2486465742677599,6.021029949188232,629.4436708988408,881.2783553248248,323.68900030952545,705.7232996235475,914.7535249191664,2.826025981866666,1.2961928923235515,1.9445939475760357,0.8919128378425419,2.7226082890741057,1.2487590473418169,382.03429931402206
US-Tw3,0.29683116883116883,CRO,752.917236328125,Csa,ameriflux,18.542213709825624,0.2352408641337668,6.308480739593506,971.048875973818,1290.5412505580878,249.25483367865127,633.9994827114031,1213.296634693785,4.867695509801077,1.9137186508495598,3.8958076023742465,1.5316240824376823,5.177597687922483,2.0355556837978415,384.74464903275174
US-Tw4,0.5,WET,752.917236328125,Csa,plumber,18.46368912668341,0.2969217415849339,6.714117527008057,1098.2677919014434,1069.055807153433,387.4749981048809,773.0830031517254,2363.747358904551,6.100386787445669,3.057559601320897,2.8344223427911768,1.4206337319847882,2.7590317114191283,1.3828473822281409,385.6080050468445
US-Tw5,2.596904761904762,WET,752.917236328125,Csa,ameriflux,17.21033531244766,0.3854243030934889,7.407206058502197,1168.4807344689743,0,510.90400082422326,891.4653300697905,1664.8377672091217,3.2586117245574475,1.8675294608246693,2.2870847215600305,1.3107416464277943,0,0,380.5613292455673
US-Twt,0.5,CRO,778.41546630859375,Csa,plumber,17.166407401178933,0.33644395507219044,7.407113552093506,1060.0120101309524,1477.381089899921,358.8252011866643,737.7488772959782,1467.7734768288008,4.09049718909027,1.9895299362684673,2.95411806814406,1.436819550327401,4.1172723794596955,2.00255281351951,378.923676109314
US-UM3,19.149629630424357,WAT,269.7417297363281,Dfb,ameriflux,15.579507262943672,0.8135465357718664,5.493967533111572,893.0931094960916,0,972.9069994752422,1356.732355243446,0,0,0,0.9179634949463825,0.6582677165798402,0,0,383.82535576820374
US-UMB,20,DBF,272.099609375,Dfb,plumber,7.852096683129582,0.4027091656487264,5.958469867706299,453.7202465525202,0,306.5319007347967,630.1487385899768,1242.1648867690587,4.052318482322487,1.9712249040576224,1.4801730112425298,0.7200208756551134,0,0,323.6168378551801
US-UMd,23,DBF,269.7417297363281,Dfb,ameriflux,8.135338182515714,1.170080924811739,3.473489999771118,419.4590971169236,0,920.0128003452256,1244.8328541829223,1240.159137170601,1.3479803071275136,0.9962455063773289,0.4559274577044208,0.3369601755829671,0,0,324.8200538376967
US-Var,0.28639307366101696,GRA,365.8648986816406,Csa,ameriflux,18.796746799247664,0.6074114389025165,4.3584418296813965,303.13144405750967,428.74717961306993,565.6985554885874,949.9296469770788,1264.8608057268202,2.2359272327191544,1.331531034694973,0.5358533111255667,0.3191093624903193,0.7579075029505172,0.45134624545876006,384.2310914884914
US-WCr,24,DBF,256.2208557128906,Dfb,plumber,6.646183781929498,1.034943444971293,5.548610210418701,353.09705388283254,532.7030782095563,751.883749580702,1070.3428409721164,1193.6296183619534,1.5875188405489504,1.1151843808081758,0.46961655186688345,0.32989154536890214,0.7084912774170546,0.4976938769691214,318.4590913914144
US-Whs,1,OSH,129.5244598388672,Bsk,ameriflux,20.496171935579593,0.25937194465016117,4.87783145904541,263.8911077775572,308.93895833866134,295.09128874486237,700.276999868976,1488.968308506689,5.045788761978872,2.126256194027906,0.8942693933798871,0.37683817664571595,1.0469267312251014,0.44116679313538043,405.18571112411365
US-Wjs,8.333333333333334,SAV,130.78665161132812,Bsk,ameriflux,14.616515205872586,0.281314931936075,5.819510459899902,369.51138325039057,0,333.4562017502594,726.4528604012935,1524.513475991666,4.571855218135795,2.098571785028863,1.1081256888037563,0.5086515634975571,0,0,392.996658651034
US-Wkg,0.5,GRA,129.5244598388672,Bsk,ameriflux,19.41833229123068,0.3019411279943816,4.447141647338867,294.5738606259253,389.81493497495376,312.3168358320413,717.7312615892375,1386.8892017570024,4.440648222060139,1.9323238041576745,0.9431891810800175,0.4104236172932815,1.2481393580222797,0.5431210201319717,405.4144257571962
US-xAE,0.4707806229810339,GRA,162.32815551757812,Cfa,ameriflux,17.109516182958295,1.2292435888969873,4.532594680786133,390.4943674502727,613.9238998812112,1373.3861971954932,1559.220598576509,1365.5821101369477,0.9943176310680261,0.8758107168309964,0.2843296140937466,0.25044202712994856,0.4470147589475321,0.39373767922364117,185.83440138101577
US-xBR,23.183333333333337,DBF,267.35455322265625,Dfb,ameriflux,8.34400718597309,1.5734381005546807,3.234962224960327,510.7366517217838,758.9733481947914,1271.4019993917918,1597.8454424815154,1311.4117048383662,1.0314689653356799,0.8207375193946752,0.40171138000892553,0.3196408351790209,0.5969578060738193,0.47499797415704775,326.4434430897236
US-xCL,0.4707806229810339,GRA,262.47039794921875,Cfa,ameriflux,19.268201752813223,0.4452642910899786,4.033998012542725,876.4742238354953,1325.4668382830691,587.9580000566443,776.5805437611541,1525.5301250538355,2.594624318245291,1.9644197080515953,1.490708900552514,1.1286327360076955,2.2543563284373587,1.706798926307805,188.62254370450972
US-xCP,1.1833333240614996,GRA,154.60704040527344,Bsk,ameriflux,11.214305875347504,0.5144465079261448,5.079858303070068,290.08821160828546,436.47757990384713,390.5665002092803,574.1499816676065,937.2300015058324,2.3996681768754593,1.6323783530980314,0.742737053620434,0.5052481422462652,1.117549968238356,0.760215264025799,183.5834814583262
US-xDC,0.6142857159887042,GRA,180.29917907714844,Dfb,ameriflux,5.59566325157418,0.5748831108772082,5.3187761306762695,485.80899240883025,843.9343121723258,364.86060132363497,517.83991661349,798.1362779219406,2.1875101751914996,1.5412799444691336,1.3314920565454884,0.938145123276452,2.3130321802647793,1.629720469776433,152.979315289855
US-xDL,14.420000076293944,MF,331.8777770996094,Cfa,ameriflux,19.72974897054658,1.0247426177187722,4.666769981384277,802.8241969080898,1070.432013285886,1365.013205420155,1554.647379039902,1846.147772088641,1.3524761260609135,1.1875025790277662,0.5881439049235998,0.5164027597074051,0.7841916906264682,0.6885368526121651,189.63417361974717
US-xDS,10.754555575225089,CVM,208.39425659179688,Cfa,ameriflux,24.148504000776736,0.9153555582300544,7.869835376739502,508.6608824502666,705.6121495895127,1354.186398242457,1550.5617866144014,1960.324292407452,1.4476029998172162,1.264267125199669,0.37562102463179126,0.32804941205271815,0.5210598411749651,0.45506870843901853,196.37538837194444
US-xGR,19.4375,DBF,250.9209442138672,Cfa,ameriflux,15.331428358939547,1.2369768619171078,8.939539909362793,619.298444316453,1025.5930546929392,1239.3430023564542,1425.198739345237,1175.5262506962088,0.948507595121846,0.8248156683300657,0.49969898820498865,0.4345347966003466,0.8275296287975996,0.7196140625019889,185.8557369887829
US-xHA,23.183333333333337,DBF,264.8782958984375,Dfb,ameriflux,9.206256529661044,1.7401803522432908,3.733332633972168,521.4388965302868,808.3242867728359,1405.6935994439275,1572.557652416125,1278.8404683781505,0.9097576234849769,0.8132232649234205,0.3709477632512239,0.3315865054162767,0.5750359019153232,0.5140188568164112,166.86405297219753
US-xHE,1.3583333338300387,OSH,185.0770263671875,ET,ameriflux,-0.5596064123374412,0.8314452739193311,5.836843490600586,287.52778538609306,447.86151799612264,282.9413986119175,415.65238316531423,410.31892679232,1.450190494587586,0.9871684691607482,1.0162096702591983,0.6917505998557858,1.58287730319171,1.0774905573391074,132.7109845533967
US-xJE,15.01866664759318,ENF,219.1702117919922,Cfa,ameriflux,21.0665188843138,0.9770672459412016,4.558286666870117,754.1729979972067,1140.030493797303,1300.784202248908,1493.073786766387,1813.904637659172,1.394470070072451,1.2148794344502036,0.5797833312345947,0.505114351803437,0.8764178499602931,0.7635459840644013,192.28958451747897
US-xKA,0.4707806229810339,GRA,199.30667114257812,Cfa,ameriflux,15.33613675015801,0.909814656179288,4.627577781677246,575.391034514135,963.529312955052,887.4985980901034,1074.3303463074476,1250.859891567452,1.409421822478708,1.1643158883733942,0.6483289503244019,0.5355811054689056,1.0856685464389089,0.8968650250519061,186.83174821734428
US-xKZ,0.4707806229810339,GRA,188.92332458496097,Cfa,ameriflux,13.945786957808371,0.64359273901147,4.455846786499023,593.4847218730201,1014.933922301258,603.7534003132554,781.0161652171585,1223.3238596739725,2.0261978798616376,1.5663233543108959,0.9829919327412361,0.7598878849172143,1.6810405072247427,1.2995043732789573,177.26276490390302
US-xMB,1.35,OSH,111.3000717163086,Bsk,ameriflux,13.456288999904396,0.21189266675896257,4.632673740386963,233.2697999464915,408.79985593437334,148.6314007527585,336.5835969753022,881.6440361321758,5.931748147881281,2.619390974649513,1.5694516687932254,0.6930515986006541,2.7504272573895276,1.214556679553134,187.9521962225437
US-xML,23.183333333333337,DBF,252.33285522460935,Dfb,ameriflux,10.054625415536892,2.073116271492332,4.6377692222595215,478.5418668375456,625.0816748584298,1842.572594277076,2020.8850575695556,1228.6528277336602,0.6668137969433524,0.6079775903787996,0.25971398268044854,0.23679816179801458,0.33924398788948523,0.3093108499749078,178.31246329247952
US-xNG,0.6142857159887042,GRA,122.67118072509766,Dfb,ameriflux,6.808917519058197,0.1795435624842014,5.134496212005615,346.2931215120209,559.3546367472072,125.63719948549308,282.451016162527,866.3436373430678,6.895598126119499,3.0672349815323705,2.756294496615282,1.2260289455385003,4.452141873886596,1.9803597959985573,156.8138166770339
US-xNQ,1.75,OSH,130.78665161132812,Dfb,ameriflux,12.098692016656043,0.2871551229955004,4.396213054656982,186.61511626204904,335.9285007455838,238.46080032463303,422.1906216191792,1054.032682392724,4.420150737386593,2.496580048013178,0.7825819422227767,0.44201625215251233,1.408736783103392,0.7956796848239684,183.72982129454613
US-xRM,12.444598754835717,ENF,209.92234802246097,Dfc,ameriflux,6.280787564452916,0.32567730367391223,6.7843852043151855,540.2634237008288,799.544708971741,292.5866002118324,473.5470062768196,1376.6024454097392,4.70494015930012,2.90700274136043,1.8465077461157777,1.1408865783959976,2.7326771232615283,1.688416774626074,180.9604060649872
US-xSB,15.01866664759318,ENF,188.64691162109375,Cfa,ameriflux,22.41184916641816,1.11642730802297,4.563637733459473,832.6191017546101,1086.6453931024053,1514.8536024979078,1709.4100564650023,1854.5621073029245,1.2242517060690594,1.084913535104673,0.549636678014079,0.4870797961002032,0.7173270019694237,0.6356844508973747,194.55645396709443
US-xSE,19.4375,DBF,226.0938262939453,Cfa,ameriflux,14.962384898441815,1.454802356185163,5.604517459869385,740.0060880568554,1210.2847683918342,1437.8984093617553,1617.0196485500687,1270.2308946496055,0.8833940467417494,0.78553831784826,0.5146442079905522,0.4576358046857352,0.8417039482845295,0.7484663340220132,179.1212391883135
US-xSR,1.35,OSH,103.87995147705078,Bsk,ameriflux,22.746022004236192,0.2634293457311317,4.732926368713379,245.6714094126532,407.16491582107216,278.9386001034405,477.2679772182133,1195.2727456639593,4.285074726913769,2.5044059160027508,0.8807365109079539,0.5147452189115319,1.4596936948492634,0.8531159333049302,198.3293771147728
US-xST,23.183333333333337,DBF,247.0664825439453,Dfb,ameriflux,6.4148894172058855,1.0531883376118312,4.860748767852783,484.5119865628455,701.9648100493343,765.1517965780771,922.4612709762728,786.7550728756328,1.0282339744795348,0.8528868339838079,0.6332233534962435,0.5252382965087191,0.9174190182767282,0.7609694110045624,157.30947439819573
US-xTA,15.01866664759318,ENF,416.7712097167969,Cfa,ameriflux,18.788753122720777,1.2017734096140953,3.879425048828125,864.735296381398,1312.5253257465488,1483.904596362927,1672.9915022238279,1308.914302795585,0.8820744312024871,0.7823795285604903,0.5827431888147511,0.5168796704776722,0.8845078915204985,0.7845379513296221,189.08690586090088
US-xTR,23.183333333333337,DBF,248.4034118652344,Dfb,ameriflux,6.566857950101732,1.033943767632579,5.14872407913208,521.1692331572863,763.4691689605219,753.7423996033385,911.1177388759568,1052.0495442659806,1.3957680300585822,1.154680124616925,0.6914421073188329,0.5720108509798648,1.0129046334162735,0.8379478703843606,157.3753392726183
US-xUK,19.4375,DBF,203.55145263671875,Cfa,ameriflux,13.797858645877442,1.0130604659018907,3.572526693344116,733.2263246428092,1122.33838265731,988.2632048843334,1165.151893809242,1271.4272843326985,1.2865269880016494,1.0912116189212115,0.7419342549828375,0.6292967711236906,1.1356674791799708,0.9632549958684258,176.88868892490865
US-xUN,29,MF,238.82179260253903,Dfb,ameriflux,5.7156990485290216,1.0234062339121146,5.144302845001221,421.6075973575659,621.7039230504731,711.5064000478628,866.2113770744446,1106.8503487036646,1.5556435593962432,1.2778062930112482,0.5925562965128697,0.486725998429517,0.8737854262570952,0.7177277273247383,154.70497702658176
US-xYE,12.444598754835717,ENF,183.6102752685547,Dfc,ameriflux,4.2438760849601564,0.6005374228635544,4.128029823303223,307.91533150233295,461.758140545714,460.7282504608776,627.9304295649673,993.2945707153464,2.1559228671602617,1.5818544920708888,0.6683230976054059,0.49036536056336355,1.0022353525832337,0.7353651277349657,167.20217910408974
ZA-Kru,12,SAV,254.30386352539065,BSh,plumber,22.902949111809733,0.5107721039816867,4.705829620361328,428.6532079573659,546.7133644227229,676.4830065268825,1080.2731102206856,1719.9667628192683,2.5425128883129147,1.592159192473005,0.6336496317300053,0.39680077556479926,0.8081701375317507,0.5060880986948166,403.79010369380313
ZM-Mon,12,DBF,422.2993469238281,Aw,plumber,24.373264655223725,0.43782820676071654,5.428799152374268,709.8314415259573,972.325514722424,682.8000021363551,1095.7806970263773,2020.6819730966315,2.9594053409113807,1.8440569162973586,1.0395891026728556,0.6477860428206379,1.424026818512298,0.887335866894741,412.9806948900223
